odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11609569,honda (american honda motor co.),false,false,0,0,,,5J8TC2H74KL,"engine,fuel/propulsion system",near the first of the year 2024 i received a fuel pump recall notice for my 2019 acura rdx to date no parts for addressing this issue have been available and no timeline has been made available as to when parts would be available i am planning my annual trip to the eastern sierra in early september where no acura dealer is available nearby should the fuel pump fail during that trip it would be a significant inconvenience for me including interruption of medical appointments room and board expenses pet sitting expenses etc as i have been told by honda that in such an emergency situation the car would have to be towed to the nearest dealership with the part being specially ordered which would take 2 weeks and that i may be responsible for my room and board and other costs during that period i find this behavior to be outrageous additionally i have been told by my local dealer that it is not possible to determine possible failure beforehand as either it is working or it has failed this is totally opposite from what i was told by honda which was to schedule an appointment with a dealer to determine the status of the fuel pump so that they could special order one for replacement if it demonstrated potential failure  this entire issue reeks of poor and ineffective management of this situation by honda likely putting costs over safety putting me at substantial risk for this trip that was planned a year ago and likely will cost me my deposit and access privileges if canceled  as such i am requesting that nhtsa hold hondaacura accountable for this disgraceful behavior putting owners of their vehicles at substantial risk and demand that they explore and take immediate actions to resolve the parts shortage in a reasonable amount of time,vehicle,2019,acura,rdx
11606331,honda (american honda motor co.),false,false,0,0,,,5J8TC2H65KL,fuel/propulsion system,this recall has been out for over a year and is ridiculous,vehicle,2019,acura,rdx
11603994,honda (american honda motor co.),false,false,0,0,,,5J8TC1H55KL,"unknown or other,visibility/wiper",came out from my house at 7am to go to work to see that my back windshield was completely shattered there were no signs of someone trying to break in or forced entry into the vehicle,vehicle,2019,acura,rdx
11603709,honda (american honda motor co.),false,false,0,0,,,5J8TC2H62KL,power train,driving 55mph at night on highway  went to accelerate around slower vehicle to 70mph speed limit when vehicle lost engine power and yellow check engine light began flashing on left side of instrument panel vehicle began slowing forcing move to right shoulder from left lane in moderate traffic vehicle would not accelerate past 20 mph on shoulder to nearest exit once at a safe location vehicle was shut off restarted vehicle approximately 30 seconds after shut down and vehicle began running normal,vehicle,2019,acura,rdx
11603394,honda (american honda motor co.),false,false,0,0,,,5J8TC1H31KL,engine,the contact owns a 2019 acura rdx while the contacts wife was driving at an undisclosed speed the accelerator pedal was depressed however the vehicle failed to accelerate as intended the contact stated that several unknown warning lights illuminated and the engine seized the contacts wife restarted the vehicle and the vehicle was driven to the residence the vehicle was taken to an independent mechanic however the failure was not duplicated the vehicle was not repaired the vehicle was not diagnosed or repaired by an independent mechanic or the dealer the manufacturer was made aware of the failure the contact was advised to take the vehicle to the dealer for diagnostic testing additionally the contact was referred to the nhtsa hotline to report the failure the failure mileage was unknown,vehicle,2019,acura,rdx
11602045,honda (american honda motor co.),false,false,0,0,,,5J8TC1H50KL,unknown or other,when i opened the drivers door i hear a pop and saw the rear windshield glass has shattered,vehicle,2019,acura,rdx
11600619,honda (american honda motor co.),false,false,0,0,,,5J8TC2H75KL,"engine,fuel/propulsion system",my vehicle stopped in the middle of the road as i took exit from the highway i was almost rear ended as i was entering the parking lot the vehicle just stalled i took it the acura dealership for fix and they have not taken care of recall issue i am being asked to spend money on fixing other electrical errors first before they fix the recall on my vehicle,vehicle,2019,acura,rdx
11595759,honda (american honda motor co.),false,false,0,0,,,5J8TC2H57KL,visibility/wiper,the rear window shattered without any warning or symptoms this made it dangerous to drive without worrying about glass pieces injuring us or others this is a known problem confirmed by both the dealer and collision and glass shops,vehicle,2019,acura,rdx
11595805,honda (american honda motor co.),false,false,0,0,,,5J8TC1H65KL,visibility/wiper,vehicle identification number vin xxx  vehicle mileage 65000 involved hondaacura dealership leith acura  2300 capital summit ct details of your complaintcommentinquirythe first time approximate date you noticed this issue on xxx at 1703 the rear windshield randomly imploded while the car was in the driveway reference attached video of the event the national highway safety administration has issued a tsb regarding this issue  22014 also attached i called leith acura on 11dec2023 at 0753 i explained the event to the service technician and they reviewed it with their manager since my vehicle is outside of the manufacturers warranty this is not covered for repair acura is viewed as a luxury brand but seems to not be standing behind their vehicles this is a known and recognized issue by acura and leaving the repairs costs time and energy of this event with the end user is not what i expected when i purchased a vehicle manufactured by acura   the first time approximate date you visited the dealer for this concern na i was told that they would not cover this event and directed me to go through my insurance for repair never offered to inspect the vehicle or event  the last time approximate date you visited the dealer for this concern see comment above how often does this issue happen within a time frame eg once a month  first event the name  title of the persons assisting you at the dealer na was told that they would not cover this event and directed me to go through my insurance for repair never offered to inspect the vehicle or event  the reasonexplanation provided by the dealer as to what caused this issue when i called i explained the event stated i had video evidence of no other factors and brought up the tsb for this issue what repairsservices have been completed if any zero what repairsservices have been suggested leith acura advised me to go through my personal insurance information redacted pursuant to the freedom of information act foia 5 usc 552b6,vehicle,2019,acura,rdx
11595538,honda (american honda motor co.),false,false,0,0,,,5J8TC2H66KL,unknown or other,the rear window spontaneously shattered there were no warning signs my car was at work parked all day when i got into my car and shut the door the rear window shattered,vehicle,2019,acura,rdx
11592503,honda (american honda motor co.),false,false,0,0,,,5J8TC2H53KL,unknown or other,back windshield spontaneously shattered while car was parked and not on glass is now everywhere this is a safety issue,vehicle,2019,acura,rdx
11592204,honda (american honda motor co.),false,false,0,0,,,5J8TC1H54KL,fuel/propulsion system,acura failed to remedy fuel pump safety recall  reference recalls may 28 2020                20v314000 march 25 2021            21v215000 december 18 2023     23v858000,vehicle,2019,acura,rdx
11592224,honda (american honda motor co.),false,false,0,0,,,5J8TC1H36KL,unknown or other,spontaneous shattering of 2019 acura back windshield  on june 3 2023 while our 2019 rdx was parked with the back hatch open as we were packing to return home from a weekend away we heard a loud noise to our shock we discovered the rear windshield had shattered scattering thick black glass both inside and outside the vehicle fortunately no one was near the car at the time including our toddler and infant grandchildren whom we transport in this vehicle twice a week  a quick search revealed that there have been reported defects and incidents of shattering windshields in 20192023 acura rdx models we were dismayed to learn that honda has been aware of this issue since 2020 and has only notified its dealers in 2023 we understand that american honda is currently facing legal action for not addressing this defect adequately we were shocked and concerned that we had not been made aware of this issue given the safety risks involved we immediately contacted the dealership from which we purchased the car seeking guidance on how to safely get the vehicle to them for repair we assumed that honda would take responsibility for this known defect however we were informed by two managers that honda is not taking responsibility for this issue  the thick black glass exploded with a loud and startling sound the broken glass surrounded inside and outside of the car and continued to fall as we researched what to do the  danger was to my husband packing the car to my toddler and infant grandchildren had this occurred any tuesday or thursday we transportation in this car to us had it happened while driving as the sound was like a gunshot or crash and other drivers had we reacted,vehicle,2019,acura,rdx
11589958,honda (american honda motor co.),false,false,0,0,,,5J8TC2H70KL,"service brakes, electric",the contact owns a 2019 acura rdx the contact stated while driving at an undisclosed speed and coming to a stop the brake pedal was depressed but failed to operate as intended there was no warning light illuminated the contact stated that the instrument panel failed to display properly which caused the battery to drain quickly the vehicle was taken to the dealer for diagnostic testing however the result was not disclosed the contact stated that the unknown wiring was replaced the vehicle was repaired but the failure persisted the contact was concerned about the safety of the vehicle the manufacturer was notified of the failure the failure mileage was approximately 49000,vehicle,2019,acura,rdx
11589470,honda (american honda motor co.),false,false,0,0,,,5J8TC2H74KL,forward collision avoidance,while driving today around 30 mph using cruise control the display suddenly changed from showing a vehicle icon on the hud and dashboard display to a black box with a white line around it with the words in white cruise mode and disabled my cruise control operation while i was driving this action almost resulted in a rear end collision with the vehicle in front of me as i was barely able to stop the vehicle before hitting the rear of the car in front of me there was no warning no message that the function was being disabled it just suddenly happened   i have contacted multiple dealers on this contacted acura emergency services and roadside assistance no one has ever heard of this happening and have no idea of the cause acura client relations is closed on the weekends and has no hotline on the weekend for reporting safety issues i cant even get any constructive feedback as to if the car is currently safe to drive without using the cruise control i have scheduled an appointment with acura of fremont service on monday at 230pm pdt this may be a flawed vehicle update that was pushed onto the vehicle while driving as i have run in car diagnostics and everything that should be normal in green seems to be in my opinion this should be a high priority as it can lead to collisions,vehicle,2019,acura,rdx
