odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11635303,Honda (American Honda Motor Co.),false,false,0,0,01/08/2025,01/10/2025,5J8TC2H54LL,UNKNOWN OR OTHER,"Issue associated with existing TSB 22-014. Rear windshield glass spontaneously shattered when opening driver door. No other damaged to the glass prior, the car power was off as car had been sitting during work hours. Car was brought to local dealership and issue discussed with service team. It was escalated to service director, Dave. With the existing manufacturer warranty being expired as the vehicle has surpassed 4 years or 50,000 miles (51,153 miles) and having knowledge of the existing service bulletin he offered to submit a good faith claim without guarantee as no current recall has been established to this VIN. I called Acura Honda corporate to also report a good faith claim and opened a case number which will be dispatched to a case manager for further investigation. Meanwhile, I have no car and no guarantee for replacement or repair. I didn’t feel it was safe to be driving a vehicle with loose shattered glass and open air during winter rainy season having a toddler. I am left without a vehicle and need to consider alternatives due to this hazardous inconvenience.",Vehicle,2020,ACURA,RDX
11634969,Honda (American Honda Motor Co.),false,false,0,0,01/08/2025,01/08/2025,5J8TC2H66LL,UNKNOWN OR OTHER,"The rear windshield glass shattered without warning, due to a design flaw from the manufacturer.",Vehicle,2020,ACURA,RDX
11634983,Honda (American Honda Motor Co.),false,false,0,0,01/08/2025,01/08/2025,5J8TC1H59LL,VISIBILITY/WIPER,"The rear windshield completely shattered after getting in the vehicle and shutting the drivers side door. The vehicle was off and not in motion. There were no warnings, or other symptoms or any other indicators that this was a faulty windshield. The weather has been below freezing for the last 4 days. The problem has not been confirmed or reproduced nor inspected as this just happened and was unexpected. Thankfully the vehicle was off, however this could have impacted my safety and those around me if I had been driving.",Vehicle,2020,ACURA,RDX
11634436,Honda (American Honda Motor Co.),false,false,0,0,01/06/2025,01/06/2025,5J8TC2H73LL,"FUEL SYSTEM, GASOLINE","The contact owns a 2020 Acura RDX. The contact stated received notification of NHTSA Campaign Number: 23V858000 (Fuel System, Gasoline); however, the part to do the recall repair was not yet available. The local dealer was contacted. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was made aware of the issue. The contact had not experienced a failure. Parts distribution disconnect.",Vehicle,2020,ACURA,RDX
11634137,Honda (American Honda Motor Co.),false,false,0,0,01/04/2025,01/05/2025,5J8TC2H60LL,VISIBILITY/WIPER,"My windshield completely shattered while parked out of no where. This could’ve been a huge safety hazard if I was driving or had my children in the car. I am very disappointed to see this is very common for other RDX owners when it is such a hazardous situations for many! This needs to be recalled!! These car are expensive enough to have to deal with this dangerous and expensive issue that isn’t caused by the owner, but a manufacture issues!",Vehicle,2020,ACURA,RDX
11633993,Honda (American Honda Motor Co.),false,false,0,0,01/03/2025,01/03/2025,5J8TC2H77LL,VISIBILITY/WIPER,"Car parked outside during work hours,  turned car on for 10 minutes to warm up, upon coming back the rear windshield was completely shattered… (used rear defrost button)",Vehicle,2020,ACURA,RDX
11633656,Honda (American Honda Motor Co.),false,false,0,0,12/20/2022,01/02/2025,5J8TC2H68LL,UNKNOWN OR OTHER,Driving on the road my back glass windshield randomly blew out. Upon further investigation seems to be a common issue with this make/model/year. Many other owners of this model have shown this to be a problem for them as well. Refer to Facebook group “Acura Shattered”. Local dealer also said they have had several this had happened to. Very unsafe and very concerning that it will happen again,Vehicle,2020,ACURA,RDX
11633706,Honda (American Honda Motor Co.),false,false,0,0,01/01/2025,01/02/2025,5J8TC2H62LL,UNKNOWN OR OTHER,Shut driver side door and the rear hatch glass shattered.,Vehicle,2020,ACURA,RDX
11633362,Honda (American Honda Motor Co.),false,false,0,0,12/30/2024,12/31/2024,5J8TC1H55LL,"UNKNOWN OR OTHER,VISIBILITY/WIPER","I am submitting this formal complaint to report a recurring safety issue with my vehicle, a 2020 Acura RDX. Specifically, the rear window glass has unexpectedly shattered on two separate occasions without any apparent cause or external interference.  What component or system failed or malfunctioned, and is it available for inspection upon request? The rear window glass is the component that failed, and it is available for inspection upon request.  How was your safety or the safety of others put at risk? The sudden shattering of the rear window glass posed a significant safety risk. Broken glass could have flown into my eyes or injured anyone near the vehicle.  Has the problem been reproduced or confirmed by a dealer or independent service center? Yes, Acura is aware of this issue as it has been reported by other owners of similar models.  Has the vehicle or component been inspected by the manufacturer, police, insurance representatives, or others? The police have inspected the vehicle following the incidents.  Were there any warning lamps, messages, or other symptoms of the problem prior to the failure, and when did they first appear? No, there were no warning lamps, messages, or other symptoms prior to the failure.  To provide more context: The first incident occurred during cold, snowy weather, which I initially suspected might be a contributing factor. However, the second incident took place during moderate weather conditions, eliminating extreme temperatures as a possible cause. Both times, the vehicle was stationary while I was inside my workplace, and surveillance footage confirmed that no individuals or external factors were near the vehicle.  After researching this issue, I found that other Acura RDX owners, particularly models from 2019-2024, have experienced similar occurrences of rear window glass shattering without cause. Despite this, Acura has not issued a recall or provided guidance on resolving the issue.  I urge the NHTSA to investigate this matter",Vehicle,2020,ACURA,RDX
11633194,Honda (American Honda Motor Co.),false,false,0,0,02/01/2024,12/30/2024,5J8TC1H69LL,FUEL/PROPULSION SYSTEM,"I received a notice from Acura that the defective fuel pump replacement parts are now available and I should schedule the free repair with my dealership.  When I called my Acura dealer (Chapman Acura) in Tucson, AZ I was told they did not have any parts.  When I asked if they could let me know when they would be available, I was informed they did not know when any replacement parts would be available and that I should call back in a few weeks.  Chapman Acura is the only Acura dealer in Tucson, AZ.",Vehicle,2020,ACURA,RDX
11632918,Honda (American Honda Motor Co.),false,false,0,0,12/27/2024,12/29/2024,5J8TC2H76LL,VISIBILITY/WIPER,Vehicle was parked at a parking spot and all of a sudden there was a loud “POP” and the rear glass started cracking!,Vehicle,2020,ACURA,RDX
11632980,Honda (American Honda Motor Co.),false,false,0,0,12/29/2024,12/29/2024,5J8TC2H78LL,"STRUCTURE,UNKNOWN OR OTHER,VISIBILITY/WIPER",The rear windshield spontaneously smashed while my vehicle was parked in my driveway.,Vehicle,2020,ACURA,RDX
11632915,Honda (American Honda Motor Co.),false,false,0,0,12/28/2024,12/28/2024,5J8TC2H36LL,UNKNOWN OR OTHER,Rear window shattered while parked inside garage for no apparent reason,Vehicle,2020,ACURA,RDX
11632594,Honda (American Honda Motor Co.),false,false,0,0,12/21/2022,12/27/2024,"",VISIBILITY,"The contact owns a 2020 Acura RDX. The contact stated that while the vehicle was parked and turned off, it was later discovered that the rear liftgate window had shattered without impact. The cause of the failure was not determined and the window was later replaced by the local Satellite company. Approximately two years later while the vehicle was parked and turned off the failure reoccurred. The cause of the failures was not determined. The manufacturer and local dealer were notified of the failure. The vehicle was not yet repaired. The VIN was not available. The failure mileage was 60,000.",Vehicle,2020,ACURA,RDX
11632675,Honda (American Honda Motor Co.),false,false,0,0,12/27/2024,12/27/2024,5J8TC2H5XLL,VISIBILITY/WIPER,"Rear windshield spontaneously shattered for the SECOND time in less than 3 years while it was parked in my driveway. There was no external impact or foreign objects that may have caused it. I called an Acura dealership immediately and they acknowledged that this is a known issue with Acura RDXs, but since there’s no recall and my warranty ended,  they refused to help fix the issue. Went to a local auto shop and they also pointed out this has been a common issue with Acura RDXs. This is extremely dangerous and unsafe for drivers and passengers.",Vehicle,2020,ACURA,RDX
11632448,Honda (American Honda Motor Co.),false,false,0,0,12/26/2024,12/26/2024,5J8TC2H38LL,"FUEL SYSTEM, GASOLINE","The contact owns a 2020 Acura RDX. The contact received notification of NHTSA Campaign Number: 23V858000 (Fuel System, Gasoline) however, the part to do the repair was unavailable. The contact stated that the manufacturer exceeded a reasonable amount of time for the recall repair. The manufacturer was made aware of the issue. The contact had not experienced a failure. Parts distribution disconnect.",Vehicle,2020,ACURA,RDX
11632486,Honda (American Honda Motor Co.),false,false,0,0,01/10/2023,12/26/2024,5J8TC2H68LL,VISIBILITY/WIPER,"Rear windshield shattered upon remote starting vehicle and rear defroster turning on. This occurred during winter weather, between 25-30 degrees after the car sat overnight.",Vehicle,2020,ACURA,RDX
11632313,Honda (American Honda Motor Co.),false,false,0,0,12/03/2024,12/25/2024,5J8TC2H5XLL,"STRUCTURE,VISIBILITY/WIPER","The rear window shattered on its own!!!. I had it replaced but not all the glass debris could be removed and it is trapped inside the trunk door (lift gate), unreachable, because the way the door was manufactured. The body shop says the entire lift gate needs to be replaced. How is it possible that the customers have the pay for the repairs of this manufacturing defect! Every time I open the lift gate I can hear a lot of glass moving inside. I will never be able to resale this car if this is not fixed. As it stands, many Acura RDX owner have this huge issue!!!!",Vehicle,2020,ACURA,RDX
11632352,Honda (American Honda Motor Co.),false,false,0,0,11/03/2024,12/25/2024,5J8TC1H65LL,UNKNOWN OR OTHER,Rear window shattered with out incident. Car was off and in park. Nothing hit it to cause it to break,Vehicle,2020,ACURA,RDX
11632045,Honda (American Honda Motor Co.),false,false,0,0,12/22/2024,12/22/2024,5J8TC2H59LL,VISIBILITY/WIPER,"Acura 2020RDX. Rear windshield spontaneously shattered. No impact was made. The trunk was opened with button from inside the car. After being open for over a minute, there was a loud pop, the rear windshield had shattered.   The car is available to inspect.   The broken rear windshield poses a safety hazard because my car is unsecured and my garage door openers could be accessed.   No warning lights were given.",Vehicle,2020,ACURA,RDX
11631787,Honda (American Honda Motor Co.),false,false,0,0,12/01/2024,12/20/2024,5J8TC1H57LL,UNKNOWN OR OTHER,Rear window shadowed due the defroster. The defroster is making the rear window break. When using the defroster it is making the rear window break into pieces.,Vehicle,2020,ACURA,RDX
11631641,Honda (American Honda Motor Co.),false,false,0,0,12/19/2024,12/19/2024,5J8TC2H51LL,VISIBILITY/WIPER,The back window shattered in January of 2024 and again today 12/19/24. Both incidents happened after i started the car in my garage. It was a loud pop and the entire windshield shattered. I wasn't aware that Acura had a technical service bulletin (TSB 22-014).  When I called the dealership to explain what happened and that I wasn't aware there was an issue until I saw it the internet and they told me that since the window had already been repaired once and it wasn't the original that they had to have it inspected and I had send pictures before they would tell my if they would pay to replace the part that is causing the issue.,Vehicle,2020,ACURA,RDX
11631342,Honda (American Honda Motor Co.),false,false,0,0,12/18/2024,12/18/2024,5J8TC2H53LL,STRUCTURE,Spontaneous rear window shattering twice. Danger to the driver and passengers.,Vehicle,2020,ACURA,RDX
11631535,Honda (American Honda Motor Co.),false,false,0,0,12/13/2024,12/18/2024,5J8TC1H60LL,ELECTRICAL SYSTEM,Alarm kept going off,Vehicle,2020,ACURA,RDX
11631261,Honda (American Honda Motor Co.),false,false,0,0,12/17/2024,12/17/2024,5J8TC2H6XLL,VISIBILITY/WIPER,"My vehicle was parked overnight and when I went to go to work this morning, I found my rear window glass shattered. There is evidence of vandalism for all my doors were locked, and everything was present inside as well as no form of any external impact before I park inside the garage or nothing falls from the ceiling. It is a common problem known for the third generation Acura RDX, where the rear class window spontaneously shatters.  This is definitely a safety hazard for it can happen when driving on the road and diminishing rear window visibility.",Vehicle,2020,ACURA,RDX
11631011,Honda (American Honda Motor Co.),false,false,0,0,12/02/2024,12/16/2024,5J8TC2H72LL,"UNKNOWN OR OTHER,VISIBILITY/WIPER",Panoramic sunroof.  Makes loud popping noises while going over uneven terrain such as speedbumps.  I fear that this could result in breakage of the sunroof glass causing serious safety concerns to myself or other passengers.  It would also make the vehicle susceptible to the elements.,Vehicle,2020,ACURA,RDX
11630716,Honda (American Honda Motor Co.),false,false,0,0,12/14/2024,12/14/2024,5J8TC2H50LL,UNKNOWN OR OTHER,"Upon opening rear hatch I noticed glass falling into trunk area, when closing hatch the window was shattered with no entry sign of foreign object. No branches, rocks or other foreign objects in parking space or around vehicle. Was parked in private home lot.",Vehicle,2020,ACURA,RDX
11630455,Honda (American Honda Motor Co.),false,false,0,0,12/02/2024,12/12/2024,5J8TC2H66LL,VISIBILITY/WIPER,"The rear window exploded it is said to be a defroster on the rear windshield. And no   While I was parked when I watched the glass exploded if I was driving the exploded could have shocked me and glass shatters feel inside the car that could potential cause cuts,  Acura and private company’s have acknowledge the problem.  Yes when it was replaced, there suggestion was the bring down the windows while warming up the car so that the glass temperature won’t change as fast.   No worry just exploded",Vehicle,2020,ACURA,RDX
11630253,Honda (American Honda Motor Co.),false,false,0,0,12/11/2024,12/11/2024,5J8TC2H68LL,VISIBILITY/WIPER,back window spontaneously burst. vehicle was stationary. I was in the vehicle while it was parked.,Vehicle,2020,ACURA,RDX
11629999,Honda (American Honda Motor Co.),false,false,0,0,12/03/2024,12/10/2024,5J8TC2H75LL,VISIBILITY/WIPER,"While driving my car in Albany New York on December 3 roughly about 15 minutes after starting the car and continuing onto a residential road the back window, spontaneously shattered without impact.  The rear window defroster had been on at the time and had just cleared the frost before the drive had started.  Not only did the window break a portion of the window fell into the trunk of the car and the rest of the window completely shattered into a little pieces that it was not possible to see outside of the back window.   The sound of the breaking glass was so loud. It sounded as if snow was falling off the top of the car, but NO snow was present that day.  The loud noise along with the lack of visibility caused issues with operating the vehicle and bringing it into a safe parking spot that was off of the road",Vehicle,2020,ACURA,RDX
11629562,Honda (American Honda Motor Co.),false,false,0,0,12/08/2024,12/09/2024,5J8TC2H55LL,UNKNOWN OR OTHER,Closed passenger side front door and rear glass shattered. Car was not running.,Vehicle,2020,ACURA,RDX
11629639,Honda (American Honda Motor Co.),false,false,0,0,12/09/2024,12/09/2024,5J8TC1H33LL,ENGINE,"Re: NHTA recall 23V-858  This particular recall has been active since 12-18-2023.  I have checked with my local dealership, Scanlon Acura in Ft Myers, FL, to arrange for a repair several times.  Each time I have been told that they do not have the part. On Friday, 12-6-2024, a spoke to a service representative at the dealership.  He advised me that they did have the part and scheduled an appointment to replace the defective part on Monday, 12-9-2024.  When I arrived at the dealership, I was told that they did not have the part.  Something is not right here.  I suspect that the dealership does not want to replace the part because it is time-consuming, expensive, and represents an action where they do not receive enough compensation.  This recall has been active for nearly a year, and NHTSA should intervene to expedite this process in order to prevent possible car crashes and injuries.",Vehicle,2020,ACURA,RDX
11629530,Honda (American Honda Motor Co.),false,false,0,0,12/08/2024,12/08/2024,5J8TC2H53LL,"UNKNOWN OR OTHER,VISIBILITY/WIPER",The rear window shattered out of no ware when driving in cold conditions and the rear defroster was on.,Vehicle,2020,ACURA,RDX
11629118,Honda (American Honda Motor Co.),false,false,0,0,10/30/2024,12/05/2024,5J8TC2H51LL,"ELECTRICAL SYSTEM,EXTERIOR LIGHTING","October 30th 6pm, parked car at home and exterior lights (headlights, fog lights, rear lights) would not turn off. Car was not running. Lights finally went off when battery was completely drained. Had to jump battery to get car to dealership on October 31st. There were no previous warning lamps or messages.  Dealership did a complete reinspect and were able to reproduce issue. Dealership determined that there was a leak in the sunroof. I then shared that the sunroof had been rattling and popping for a few weeks, but did not mention when dropping off for the lights since I didn't think it was related.  I have spoken to Honda who states that this VIN does not have any recalls. There are known issues with the sunroofs for this year and make of car, but no recalls and the extended warranty as well as the 'certified car' warranty does not cover this issue.",Vehicle,2020,ACURA,RDX
11628556,Honda (American Honda Motor Co.),false,false,0,0,12/03/2024,12/03/2024,5J8TC1H76LL,FUEL/PROPULSION SYSTEM,"The contact owns a 2020 Acura RDX. The contact stated that while attempting to start the vehicle the vehicle failed to start as intended. The vehicle returned to normal functionality but the failure reoccurred. No warning lights were illuminated. The vehicle was taken to the dealer, who was unable to diagnose the failure. The vehicle was not repaired. After investigating the failure, the contact related the failure to NHTSA campaign 23V858000 (Fuel System, Gasoline); the VIN was included but the remedy was not yet available. The manufacturer was notified of the failure but provided no assistance. The failure mileage was unknown.",Vehicle,2020,ACURA,RDX
11628577,Honda (American Honda Motor Co.),false,false,0,0,11/29/2024,12/03/2024,5J8TC2H32LL,"STRUCTURE,VISIBILITY/WIPER",My car was parked in a Garage untouched for hours I turned on remote start and came back to find my back window completely shattered. I looked inside the vehicle to see maybe if someone through a rock or anything but i found nothing and the way it cracked shows it came from the defroster.I have seen multiple complaints about Acura RDXs back window randomly shattering after using the rear defroster on the vehicle. I called an Acura service shop and they confirmed this is a re occurring issue but refused to compensate or assist in fixing the matter. They claimed my warranty ended or there is no recalls for my vehicle but this is a known issues with Acura RDXs.,Vehicle,2020,ACURA,RDX
11628271,Honda (American Honda Motor Co.),false,false,0,0,12/18/2023,12/02/2024,5J8TC2H59LL,"FUEL SYSTEM, GASOLINE","The contact owns a 2020 Acura RDX. The contact received notification of NHTSA Campaign Number: 23V858000 (Fuel System, Gasoline); however, the part to do the recall repair was not yet available. The local dealer was contacted. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was not made aware of the issue. The contact had not experienced a failure. Parts distribution disconnect.",Vehicle,2020,ACURA,RDX
11628354,Honda (American Honda Motor Co.),false,false,0,0,01/08/2024,12/02/2024,5J8TC2H5XLL,"FUEL SYSTEM, GASOLINE","The contact owns a 2020 Acura RDX. The contact received notification of NHTSA Campaign Number: 23V858000 (FUEL SYSTEM, GASOLINE); however, the part to do the recall repair was unavailable. The contact stated that several dealers were contacted, and the contact was informed that parts were no longer available. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was not made aware of the issue. The contact had not experienced a failure. Parts distribution disconnect.",Vehicle,2020,ACURA,RDX
11628433,Honda (American Honda Motor Co.),false,false,0,0,12/01/2024,12/02/2024,5J8TC2H55LL,VISIBILITY/WIPER,The rear windshield shattered when the car was parked in the driveway and warming up/ using the defroster.,Vehicle,2020,ACURA,RDX
11628007,Honda (American Honda Motor Co.),false,false,0,0,11/29/2024,11/29/2024,5J8TC2H77LL,VISIBILITY/WIPER,"I had remote started my car 10 minutes before I was going to get in since it was 30 degrees Fahrenheit outside. When I got out to my car, I sat down in the driver's seat, and after I shut my door, my rear window shattered. There is some sort of issue with the rear defrosting system, there are no other explanations for why this happened.",Vehicle,2020,ACURA,RDX
11627404,Honda (American Honda Motor Co.),false,false,1,0,11/26/2024,11/26/2024,5J8TC2H71LL,STRUCTURE,The rear window spontaneously shattered while parked. I cut my hand when cleaning up the glass.,Vehicle,2020,ACURA,RDX
11626986,Honda (American Honda Motor Co.),false,false,0,0,08/02/2024,11/23/2024,5J8TC1H75LL,UNKNOWN OR OTHER,The “heads up display” on the windshield that shows the vehicle speed becomes blurry. This is a safety issue because a person can believe he is going a speed that is incorrect. This is particularly troubling when the vehicle is traveling at a much faster speed than appears on the windshield. In the past there was an incident where my vehicle was traveling 10 mph faster than I thought because of the blurred heads up display image.   Acura/Honda is aware this is an issue (service bulletin 20-046) but has not taken action to correct the safety issue.,Vehicle,2020,ACURA,RDX
11626714,Honda (American Honda Motor Co.),false,false,0,0,11/16/2024,11/21/2024,5J8TC1H59LL,VISIBILITY,"The contact owns a 2020 Acura RDX. The contact stated while entering the vehicle, the contact became aware that there was glass on the rear seat of the vehicle. The contact stated that the rear windshield had shattered without impact. A Police report was filed. The vehicle was not diagnosed or repaired. The contact related the failure to TSB: 22-014 (Rear Windshield Glass Shattering); however, the vehicle was not included in the TSB. The manufacturer was not notified of the failure. The failure mileage was 40,048.",Vehicle,2020,ACURA,RDX
11626720,Honda (American Honda Motor Co.),false,false,0,0,10/21/2024,11/21/2024,5J8TC2H69LL,ENGINE,Engine judders at 2k rpm around 60 mph. Car has 92k miles with timely documented service maintenance. Took car to the dealership and said there’s a head gasket leak on cylinder 4 and needs to be replaced. Contacted American Honda about the issue and they said they cannot cover the repair cost. They also don’t have the replacement part for the fuel pump recall for a long time as well.,Vehicle,2020,ACURA,RDX
11626297,Honda (American Honda Motor Co.),false,false,0,0,11/19/2024,11/19/2024,5J8TC1H57LL,VISIBILITY/WIPER,My car was parked in a parking lot and the rear windshield spontaneously shattered. There was previously no damage to the window. My rear dashcam shows evidence that the windshield shattered with nobody in or around the car. I spoke with police officers who reviewed security footage in the parking lot; they confirmed that the damage was not an act of vandalism and happened spontaneously. I have read online about numerous complaints of this issue and the current class action lawsuit against Acura/Honda for this problem.,Vehicle,2020,ACURA,RDX
11625809,Honda (American Honda Motor Co.),false,false,0,0,11/16/2024,11/17/2024,5J8TC2H5XLL,UNKNOWN OR OTHER,The rear tailgate glass spontaneously shattered when the vehicle was parked/not operating with nothing hitting the back glass. The only operating change over the past two weeks prior to the shattering was regular morning use of the rear defroster.  Rear tailgate was never slammed.,Vehicle,2020,ACURA,RDX
11625544,Honda (American Honda Motor Co.),false,false,0,0,11/09/2024,11/15/2024,5J8TC1H50LL,VISIBILITY/WIPER,"On Saturday, November 8th, 2024, I walked out to my vehicle, rear windshield intact, no damages, start my car, and turned on the rear-defroster. 20 seconds later, I hear cracking, as I am about to pull out, and to my surprise, my entire rear windshield is cracking and making popping noises. I put my car in park, and the entire windshield is crumbling and shattering before my eyes. There was absolutely NO impact whatsoever. I then, contacted the dealer, and dealer asked me to drive to the dealership, which is 10 miles away, while glass is falling into my trunk area, and flying out onto the highway. The dealer put me in a loaner until they heard from the warranty department. My car is 4,000 miles out of warranty, but they were still going to see what they could do. It has been five business days now, as today is November 15th, 2024, and I have still yet to receive an answer.   I have not received information if my vehicle has even been inspected by the dealership.   There were no warning lights, messages, or any issues with the vehicle. I take care of the vehicle directly through the dealership, where I purchased the vehicle from and should show all of that on the CarFax.   I have, however, found several open lawsuits where claimants are filing cases against Acura for a faulty rear windshield.   Please advise!!!!",Vehicle,2020,ACURA,RDX
11623303,Honda (American Honda Motor Co.),false,false,0,0,08/24/2024,11/03/2024,5J8TC2H56LL,STRUCTURE,"Good day, I bought this car at an auction in the USA, repaired it, and on [XXX], while driving without any foreign objects, the rear window burst, later I found out that this could be a factory defect in these models.  Is it possible to receive any compensation from the official dealer for this event.  INFORMATION REDACTED PURSUANT TO THE FREEDOM OF INFORMATION ACT (FOIA), 5 U.S.C. 552(B)(6)",Vehicle,2020,ACURA,RDX
11618283,Honda (American Honda Motor Co.),false,false,0,0,10/05/2024,10/05/2024,5J8TC2H72LL,VISIBILITY/WIPER,I entered my 2020 Acura RDX after it was parked for several hours while I was at work. The outdoor temperature was around 80 degrees Fahrenheit. Upon closing the drivers door  I hear a crashing noice and noticed the rear lift gate glass shattered and fell into the rear cargo area. This appears to be a very widespread issue with this make and model and is a serious safety concern  that should be recalled.,Vehicle,2020,ACURA,RDX
