odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11468879,Honda (American Honda Motor Co.),false,false,0,0,06/10/2022,06/12/2022,5J8TB4H59HL,ELECTRICAL SYSTEM,"On Friday May 10, 2022, as I was merging from a local road to the highway, I tried to accelerate to complete a safe merge however, the car stated loosing power and jerking, I had to floor the accelerator to get the power needed to avoid a collision with the vehicle behind me.  About 1 mile later, the care started loosing power again and cut out.  I restarted and continued driving, a few yards later, the car jerked and all the warning lights came on.  Given the serious safety issue and the fact that I happened to be near the an Acura dealership, I slowly drove to that dealership.  Since it was close to the end of the business day on a Friday, I knew that I'd have to wait until the next day or week to get a report on the problem. I previously filed two complaints on June 19, 2019 and July 28, 2019, on this same issue.  I spoke with a representative of Honda several times and they assured my that the problem was fixed after the dealer kept this car for several weeks to work on it.  At this juncture, given that this is an issue that could cause serious harm, I am ready to sell this car. Honda needs to fix this.",Vehicle,2017,ACURA,RDX
11445858,Honda (American Honda Motor Co.),false,false,0,0,12/06/2021,01/02/2022,5J8Tb4H78HL,LANE DEPARTURE,"While driving on the freeway we experienced 2 conditions 1 The steering wheel jerks back and forth by about an inch in each direction 5 or 6 times 2 when changing lanes the steering wheel moved the car back from the lane we were coming from. It took force to keep the car in the lane A message came up in the dashboard COLLISION MITIGATION SYSTEM PROBLEM  Acura Of Roseville CA denies there is a problem, as they can’t get the message to come up and supposedly the computer didn’t record the message.  ADDITIONALLY the lane keeper assist goes off unexpectedly",Vehicle,2017,ACURA,RDX
11435206,Honda (American Honda Motor Co.),false,false,0,0,09/27/2021,10/02/2021,5j8tb4h36hl,STRUCTURE,The sunroof exploded with no outside impact. I drive to the office in the morning and as soon as I put the car in park the sunroof exploded with a huge noise. Nothing fell on the sunroof and there was nothing wrong with the sunroof until then. I had opened and closed the sunroof the day before with no issues. The sunroof exploded and shattered the glass in thousands of pieces. Fortunately the sunshade was closed which protected the shattered glass from falling on me.,Vehicle,2017,ACURA,RDX
11413566,Honda (American Honda Motor Co.),true,false,2,0,04/16/2021,04/23/2021,5J8TB4H78HL,SERVICE BRAKES,"TL* THE CONTACT OWNED A 2017 ACURA RDX. THE CONTACT STATED THAT WHILE SHE WAS DRIVING, THE ADAPTIVE CRUISE CONTROL WAS SET TO 25 MPH, WHEN SHE DEPRESSED ON THE BRAKE PEDAL AT THE STOPLIGHT, BUT THE BRAKES FAILED TO RESPOND, WHICH RESULTED IN HER VEHICLE REAR-ENDING SIX OTHER VEHICLES. THE AIR BAGS DEPLOYED. MEDICAL ATTENTION WAS REQUIRED AS THE CONTACT AND HER HUSBAND WERE TAKEN TO THE HOSPITAL FOR THE INJURIES SUSTAINED. THE CONTACT BELIEVED ONE OF THE DRIVER, WAS ALSO TAKEN TO THE HOSPITAL, BUT SHE WAS UNCERTAIN. A POLICE REPORT WAS FILED. THE VEHICLE WAS TOWED TO A TOWING LOT AND THE CONTACT DEEMED THE VEHICLE TOTALED. THE CONTACT STATED THAT AFTER REVIEWING THE VEHICLE'S MANUAL, SHE LEARNED THAT THE ADAPTIVE CRUISE CONTROL HAS LIMITED BRAKING CAPABILITIES AND WOULD AUTOMATICALLY CANCEL IF THE SPEED DROPS BELOW 22 MPH. THE DEALER AND MANUFACTURER WERE NOT MADE AWARE OF THE FAILURE. THE FAILURE MILEAGE WAS 18,000. *DT",Vehicle,2017,ACURA,RDX
11407549,Honda (American Honda Motor Co.),false,false,0,0,03/06/2021,04/12/2021,5J8TB4H33HL,POWER TRAIN,"TOOK OFF FROM STOP VEHICLE MAKES A LOUD THUD AND DOESN'T SHIFT INTO A GEAR. REVS UP BUT WON'T SHIFT. TOOK IT TO PRIME ACURA. THE COULDN'T DUPLICATE THE PROBLEM. CHANGED TRANSMISSION, TRANSFER CASE AND REAR DIFFERENTIAL FLUIDS. ONE MONTH LATER IT HAPPENED AGAIN. I TURN OFF ENGINE THEN RESTART AND THE PROBLEM IS GONE. NOT SURE IF IT WILL HAPPEN AGAIN.",Vehicle,2017,ACURA,RDX
11406337,Honda (American Honda Motor Co.),false,false,0,0,04/03/2021,04/04/2021,5J8TB4H38HL,SEAT BELTS,MIDDLE SEATBELT WON'T LATCH.,Vehicle,2017,ACURA,RDX
11398495,Honda (American Honda Motor Co.),false,false,0,0,02/01/2021,03/01/2021,5J8TB4H33HL,SUSPENSION,FAILURE OF FRONT STRUT ASSEMBLIES.,Vehicle,2017,ACURA,RDX
11396930,Honda (American Honda Motor Co.),false,false,0,0,02/02/2021,02/19/2021,5J8TB3H79HL,"SERVICE BRAKES,FORWARD COLLISION AVOIDANCE","WHILE USING THE CRUISE CONTROL, VEHICLE WILL AUTOMATICALLY SLAM ON THE BRAKES WITHOUT REASON.  THIS TYPICALLY OCCURS ON HIGHWAY WHERE VEHICLE WILL AUTOMATICALLY BRAKE REDUCING SPEED DRAMATICALLY.  VEHICLE WILL GO FROM 70MPH TO 55 MPH IN A FEW SECONDS CAUSING THE VEHICLES BEHIND TO HAVE TO BRAKE FAST TO AVOID COLLISION.  ACURA HAS WORKED ON VEHICLE 4 TIMES AND CLAIMS THEY CANNOT FIX THE SYSTEM.  I WAS TOLD TO HOLD MY FOOT OVER THE ACCELERATOR TO INCREASE SPEED WHEN THIS HAPPENS.  THEY ALSO TOLD ME THAT THEY ARE VERY AWARE OF THIS PROBLEM BUT OFFERED NO CORRECTION FOR THIS UNSAFE CONDITION.  IT HAS HAPPENED AT LEAST 100 TIMES.  VEHICLE IS 4 YEARS OLD WITH 7,000 MILES.",Vehicle,2017,ACURA,RDX
11387607,Honda (American Honda Motor Co.),false,false,0,0,01/11/2021,01/11/2021,5J8TB3H56HL,STRUCTURE,"CURRENT PAINT: WHITE DIAMOND PEARL. REAR OF VEHICLE, BELOW THE REAR WINDOW GLASS, THE PAINT IS CHIPPING. CHIPPING SIZE CURRENTLY IS APPROXIMATELY 3X3"". VEHICLE WAS STATIONARY.",Vehicle,2017,ACURA,RDX
11387386,Honda (American Honda Motor Co.),false,false,0,0,12/09/2020,01/10/2021,19UTB4855HC,POWER TRAIN,"TURNING IN A FIELD CHAMIN THE ROADS MY AUTO SLIDED.  LATER APPAREAD THE ""AWD"" NOTE.WHAT DOSE IT MEAN?",Vehicle,2017,ACURA,RDX
11386470,Honda (American Honda Motor Co.),false,false,0,0,12/30/2020,01/04/2021,5J8TB4H54HL,FUEL/PROPULSION SYSTEM,"THIS CAR HAS JUST 10,000 MILES. WHEN THE CAR STARTED IT SUDDENLY OVER ACCELERATED OVER 5800 RPM AND THE ENGINE HAD TO BE TURNED OFF. EVERY TIME THE ENGINE WAS STARTED THE MOTOR OVER RUNNING ABOVE THE 5800RPM.  THE CAR WAS TOWED TO THE ACURA REPAIR SHOP. THE ACURA'S MECHANIC DO NOT FIND ANYTHING WRONG. I WILL LIKE TO KNOW IF THERE ARE OTHER ACURA' VEHICLES THAT HAVE HAD THIS SAME PROBLEM AND HOE WILL BE FIXED.",Vehicle,2017,ACURA,RDX
11365183,Honda (American Honda Motor Co.),false,false,0,0,09/01/2020,10/19/2020,5J8TB4H54HL,"VEHICLE SPEED CONTROL,ENGINE","TL* THE CONTACT OWNS A 2017 ACURA RDX. THE CONTACT STATED WHILE DRIVING 45 MPH, THE VEHICLE FAILED TO ACCELERATE AND LOSS MOTIVE POWER. THE VEHICLE COASTED TO A STOP. THE VEHICLE WAS RESTARTED AND OPERATED AS DESIGNED FOR LESS THAN ONE MINUTE BEFORE THE FAILURE RECURRED. THE CONTACT TOOK THE VEHICLE TO SCHALLER ACURA (345 CENTER ST, MANCHESTER, CT 06040, (860) 647-7077) WHO WERE UNABLE TO IDENTIFY THE CAUSE OF THE FAILURE. THE CONTACT STATED THE FAILURE REOCCURRED AT 35-40 MPH. THE MANUFACTURER WAS MADE AWARE OF THE FAILURE AND A CASE WAS OPENED. THE APPROXIMATE FAILURE MILEAGE WAS 37,800.",Vehicle,2017,ACURA,RDX
11329513,Honda (American Honda Motor Co.),false,false,0,0,12/15/2019,06/18/2020,5J8TB3H52HL,"VEHICLE SPEED CONTROL,ENGINE","TL* THE CONTACT OWNS A 2017 ACURA RDX. THE CONTACT STATED THAT WHILE DEPRESSING THE ACCELERATOR PEDAL, THE VEHICLE HESITATED TO ACCELERATE. IN ADDITION, THE VEHICLE ACCELERATED ABRUPTLY ON SEVERAL OCCASIONS. THE CONTACT THAT ON SEVERAL OCCASIONS WHILE DRIVING, THE VEHICLE STALLED WITHOUT WARNING. THE CONTACT STATED THAT THE VEHICLE RESTARTED INDEPENDENTLY. THE VEHICLE WAS TAKEN TO KEY ACURA OF GAINESVILLE (3435 N MAIN ST, GAINESVILLE, FL 32609) ON THREE SEPARATE OCCASIONS HOWEVER, THE MECHANIC WAS UNABLE TO DETERMINE THE CAUSE OF THE FAILURE. THE VEHICLE WAS NOT REPAIRED. THE MANUFACTURER WAS NOT NOTIFIED OF THE FAILURE. THE APPROXIMATE FAILURE MILEAGE WAS 22,000.",Vehicle,2017,ACURA,RDX
11317957,Honda (American Honda Motor Co.),false,false,0,0,03/09/2020,03/13/2020,5J8TB3H56HL,"UNKNOWN OR OTHER,FUEL/PROPULSION SYSTEM","ON THE DAY 10/27/2016 I PURCHASED A ZERO MILE ACURA RDX 2017 VEHICLE FROM BELLA GROUP AT KENNEDY SAN JUAN WITH TRANSMISSION ISSUES. IT JUMPS MOSTLY WHEN IT PASSES 20 MHP AND WHEN IT BRAKES SHE JUMPED AS IF LOWERING CHANGES. DURING THE PAST 3 YEARS I WENT TO ACURA SERVICE IN GUAYNABO AND I TOLD  ABOUT THE TRANSMISSION AND THEY ALWAYS TOLD ME THAT IT WAS FINE. ON 9/3/2020 I TOOK THE CAR AND TOLD ACURA SERVICE EVERY TIME ABOUT THE TRANSMISSION, IT WAS DELIVERED TO ME AS EVERYTHING WAS FINE WHICH BOTHERED ME AND I ASKED FOR A MANAGER. THE MANAGER CAME AND WE GAVE A TEST DRIVE AND IN 5 MINUTES HE FOUND THE PROBLEM, THEN THEY GIVE ME THE SERVICE PAPER INFORMING THAT ON 04/4/2017 ACURA INFORMED THROUGH A SERVICE BULLETIN 17-017 THAT THE JUDDER FROM THE TORQUE CONVERTER WHICH CAUSES THAT THE MOTOR OIL BURNS MORE THAN NORMAL CAUSING THE TRANSMISSION TO JUMP. ACURA SERVICIO CARRIED OUT THE SERVICE BULLETIN, BUT AS OF 3/13/2020 THE BUS CONTINUES WITH THE SAME PROBLEM ONCE IT IS HOT.",Vehicle,2017,ACURA,RDX
11257617,Honda (American Honda Motor Co.),false,false,0,0,09/24/2019,09/24/2019,5J8TB4H76HL,"VEHICLE SPEED CONTROL,ELECTRONIC STABILITY CONTROL (ESC),ENGINE","DURING MORNING COMMUTE ON HIGHWAY MULTIPLE WARNING LIGHTS CAME ON, INCLUDING ELECTRONIC STABILITY CONTROL, EMISSIONS, LANE DEPARTURE, AND POWER STEERING.  ON RAPID ACCELERATION VEHICLE HAD PRONOUNCED POWER LOSS, WHICH OBVIOUSLY COULD BE DANGEROUS.  THIS IS THE SECOND TIME THIS VERY THING HAS HAPPENED TO THE VEHICLE.  IT'S AT LEAST THE 4TH TIME MULTIPLE WARNING LIGHTS HAVE COME ON, AND THE SECOND FOR THE LOSS OF POWER ON ACCELERATION.  THE DEALERSHIP CONSULTED ACURA TECHNICAL SUPPORT THE LAST TIME AND SAID THEY HAD IDENTIFIED AND FIXED THE PROBLEM.",Vehicle,2017,ACURA,RDX
11254022,Honda (American Honda Motor Co.),false,false,0,0,09/08/2019,09/08/2019,5J8TB4H39HL,VISIBILITY/WIPER,FRONT PASSENGER SIDE WINDOW REGULATOR FAILURE AFTER JUST 2 YEARS OF SERVICE,Vehicle,2017,ACURA,RDX
11240464,Honda (American Honda Motor Co.),false,false,0,0,07/28/2019,07/29/2019,5J8TB3H55HL,VEHICLE SPEED CONTROL,"I WAS DRIVING ON A HIGHWAY WITH THE AUTOMATIC CRUISE CONTROL (ACC) ENABLED AND SET AT 68 MPH. WITHOUT TOUCHING THE PEDAL OR CONTROLS, THE CRUISE SPEED SETTING SUDDENLY JUMPED TO 90 MPH AND MY CAR RAPIDLY ACCELERATED TO REACH THAT SPEED. FORTUNATELY, THERE WAS NO ONE IN FRONT OF ME AND I WAS ABLE TO TAKE CONTROL OF THE CAR AND DISABLE CRUISE CONTROL.",Vehicle,2017,ACURA,RDX
11240187,Honda (American Honda Motor Co.),false,false,0,0,07/28/2019,07/28/2019,5J8TB4H59HL,ELECTRICAL SYSTEM,"THIS VECHICLE STARTS TO LOOSE POWER, JERKY ACCELERATION THEN CUTS OUT COMPLETELY.  ALL THE LIGHTS COME ON INCLUDING CHECK ENGINE AND REMAINS ON UNTIL I TAK IT TO THE DEALER.  PURCHASED IN MARCH 2018, THIS IS A CONTINUAL PROBLEM AND GETTING WORSE.  THREE TIMES IN THE PAST MONTH.  THE DEALER KEPT THE VEHICLE FOR THREE WEEKS FROM JUNE 20, 2019, AFTER THREE (3) WEEKS HE TOLD ME THERE WAS NOTHING WRONG.  PROBLEM OCCURED AGAIN TODAY, JULY 28, 2019.",Vehicle,2017,ACURA,RDX
11240203,Honda (American Honda Motor Co.),false,false,0,0,07/28/2019,07/28/2019,5J8TB4H59HL,ELECTRICAL SYSTEM,"FOLLOW-UP TO COMPLAINT #11240187:  ACURA WAS MADE AWARE TO THIS SITUATION  THIS SITUATION WITH THE CAR LOOSING POWER AND CUTTING OUT IN THE MIDDLE OF TRAFFIC IS VERY DANGEROUS.  I HAVE CALLED THE MANFACUTRER SEVERAL TIMES TO NO AVAIL.      IN ADDITION I LOSE TIME FROM WORK EACH TIME I HAVE TO TAKE MY CAR IN.    DATES OF INCIDENTS:  JULY 28, 2019, JUNE 20, 2019, JULY 20, 2018, MARCH 4, 2018.    PLEASE HELP I NO LONGER HAVE CONFIEDNCE IN THIS CAR.  DANGEROUS!!",Vehicle,2017,ACURA,RDX
11209546,Honda (American Honda Motor Co.),false,false,0,0,08/01/2018,05/23/2019,5J8TB18537A,AIR BAGS,"MY VEHICLE HAD TWO RECALLS FOR THE SAME PROBLEM . IT WAS SERVICED BY THE FIRST RECALL , HOWEVER THE SAME PROBLEM RETURNED WITH ANOTHER  AIRBAG NOTIFICATION . WHEN I CONTACTED ACURA AND MY DEALER THEY ARE TELLING ME THAT DESPITE THE LATEST RECALL MY VEHICLE IS NOT ON THE LIST. I BELIEVE IT HAS TO BE RELATED ,BUT THEY CANNOT TELL ME WHY VEHICLE IS EXEMPT FROM THE SECOND RECALL. I AM AFRAID TO DRIVE THE VEHICLE BECAUSE OF THE IMMINENT DANGER . I NEED YOUR HELP. I NEED TO KNOW WHY VEHICLE IS EXEMPT .",Vehicle,2017,ACURA,RDX
11202874,Honda (American Honda Motor Co.),false,false,0,0,02/01/2019,04/22/2019,5J8TB3H79HL,SERVICE BRAKES,"WHILE DRIVING WITH THE LANE DEPARTURE SYSTEM ON AND CRUISE CONTROL ON, THE VEHICLE WOULD UNEXPECTEDLY BRAKE FOR NO REASON.  THIS HAPPENED SEVERAL TIMES.  WITH LANE DEPARTURE SYSTEM ON AND CRUISE CONTROL OFF, THE VEHICLE WOULD OCCASIONALLY GIVE A ""BRAKE NOW"" WARNING FOR NO REASON.  DEALER CLAIMS THAT THE ISSUE HAS BEEN CORRECTED BUT IT IS UNKNOWN IF THIS IS CORRECT.",Vehicle,2017,ACURA,RDX
11151490,Honda (American Honda Motor Co.),false,false,0,0,11/14/2018,11/14/2018,5J8TB3H36HL,"ENGINE,FUEL/PROPULSION SYSTEM",I REQUESTED FREE DIAGNOSTIC FROM ACURA AND THEY DENIED DUE TO INVOLVEMENT OF ACCIDENT ON 2/27/2018(REAR-END). BUT THE VEHICLE WAS REPAIRED IN THE BODY SHOP CERTIFIED BY ACURA AND I MADE CLAIM AGAIN TO GEICO INSURANCE COMPANY TO FIGURE OUT.  THE SUBJECT VEHICLE HAVE THE FUEL CONSUMPTION DROPPED FROM 25 MILES/GALLON TO 20 MILES/GALLON AND SMELL GASOLINE WHEN TURN ON THE ENGINE.  ACURA CASE# IS 09121073 AND MR. AMARY TALKED ME ABOUT THEIR WAY TO DEAL WITH CUSTOMER. THE SUBJECT VEHICLE IS LEASED AND WE HAVE STILL 2 YEARS TERM LEFT ON IT.  ACURA IS TRYING TO IGNORE A POTENTIAL HAZARD AND SAFETY ISSUE.  PLEASE HELP US OUT...THANK YOU FOR YOUR TIME READING THIS.,Vehicle,2017,ACURA,RDX
