odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11630990,Honda (American Honda Motor Co.),false,false,0,0,12/16/2024,12/16/2024,5J8TC1H36KL,"ELECTRICAL SYSTEM,ENGINE","The auto-stop feature on my 2019 Acura RDX has resulted in my car abruptly shutting down twice now -- today it happened when I slowed to a stop at an intersection. Basically, rather than just shutting the engine off while idling, it shuts of the electrical (dashboard and infotainment -- all systems) and engine and then immediately restarts with the car in Park. There was no warning sound or light prior to the car turning off and restarting.  Obviously, it is very dangerous for a car to turn off unexpectedly, and I'm thankful that I was braking to a stop at a red light and had time for the engine to turn back on, and to put car back in Drive.",Vehicle,2019,ACURA,RDX
11630657,Honda (American Honda Motor Co.),false,false,0,0,12/02/2024,12/13/2024,5J8TC2H60KL,VISIBILITY/WIPER,Car was parked at the church parking lot. After the mass I remote start the car 3 mins later soon as my family and I got in the car we hard the rear windshield shattered. After doing lots of researched and being in the group of Acura RDX owner on facebook ive seen cases with rear glass shattering.,Vehicle,2019,ACURA,RDX
11630319,Honda (American Honda Motor Co.),false,false,0,0,12/12/2024,12/12/2024,5J8TC2H62KL,UNKNOWN OR OTHER,"The rear window shattered without any reason. The car had been driven with the rear defroster on. Shortly after parking the vehicle, turning it off, getting out of the vehicle, the back window exploded.  There were no warning lights related to this issue.  The problem has been reported a number of times and there is a class action lawsuit filed: https://mycarvoice.com/news/wp-content/uploads/2023/08/Acura-RDX-Rear-Glass-Lawsuit.pdf",Vehicle,2019,ACURA,RDX
11630449,Honda (American Honda Motor Co.),false,false,0,0,12/11/2024,12/12/2024,5J8TC2H38KL,VISIBILITY/WIPER,Rear window while car was parked and off in the garage seemed to explode. Had it replaced.,Vehicle,2019,ACURA,RDX
11630227,Honda (American Honda Motor Co.),false,false,0,0,11/02/2024,12/11/2024,5J8TC2H50KL,VISIBILITY/WIPER,Rear glass on liftgate spontaneously shattered while driving,Vehicle,2019,ACURA,RDX
11629751,Honda (American Honda Motor Co.),false,false,0,0,12/09/2024,12/09/2024,5J8TC1H58KL,"FUEL SYSTEM, GASOLINE","The contact owns a 2019 Acura RDX. The contact received notification of NHTSA Campaign Number: 23V858000 (Fuel System, Gasoline); however, the part to do the recall repair was unavailable. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was not made aware of the issue. The contact had not experienced a failure. Parts distribution disconnect.",Vehicle,2019,ACURA,RDX
11629206,Honda (American Honda Motor Co.),false,false,0,0,12/18/2023,12/06/2024,5J8TC2H79KL,"FUEL SYSTEM, GASOLINE","The contact owns a 2019 Acura RDX. The contact received notification of NHTSA Campaign Number: 23V858000 (Fuel System, Gasoline); however, the part to do the recall repair was not yet available. The local dealer was contacted. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was not made aware of the issue. The contact had not experienced a failure. Parts distribution disconnect.",Vehicle,2019,ACURA,RDX
11629279,Honda (American Honda Motor Co.),false,false,0,0,09/11/2024,12/06/2024,5J8TC2H71KL,FUEL/PROPULSION SYSTEM,The car stalls at random times.  Other times you press the gas and there is a significant delay in acceleration.  Acura and the dealer have failed to provide the part even though I have asked for it since last February.  It is ridiculous. Are you people charged with enforcement?,Vehicle,2019,ACURA,RDX
11628913,Honda (American Honda Motor Co.),false,false,0,0,12/04/2023,12/04/2024,5J8TC2H63KL,FUEL/PROPULSION SYSTEM,There was a recall for the fuel pump modules but the parts are not available at any dealership in my area and this is going on over a year. Acura keeps sending me direct mail that there is an issue but there is no solution.,Vehicle,2019,ACURA,RDX
11628611,Honda (American Honda Motor Co.),false,false,0,0,12/02/2024,12/03/2024,5J8TC2H50KL,VISIBILITY/WIPER,"I got in my car and shut the door and as I put the car in reverse, before I could move, I heard a popping sound and then the sound of glass shattering.  Immediately put the car back in park and looked back and saw the glass was broken.  I learned that Acura/Honda actually has a TSB for this and knows that it's a problem.  I contacted them but because my vehicle is 10,000 mi over the warranty they would not do anything. TSB 22-014.  If this had happened when I was driving it could have caused a serious accident.  I also now have to pay out of pocket to have the windshield replaced.",Vehicle,2019,ACURA,RDX
11628618,Honda (American Honda Motor Co.),false,false,0,0,11/30/2024,12/03/2024,5J8TC2H53KL,ELECTRICAL SYSTEM,Back up camera system failure,Vehicle,2019,ACURA,RDX
11628332,Honda (American Honda Motor Co.),false,false,0,0,12/02/2024,12/02/2024,5J8TC2H64KL,"UNKNOWN OR OTHER,VISIBILITY/WIPER",Started car up while parked in shopping center to warm up. The entire rear windshield glass popped and shattered. Took pictures and found out that Acura RDX from 2019 to 2023 have known to have this issue relating to faulty rear defroster wiring and glass. Opening a case with our local elite Acura dealership where we purchased vehicle from.,Vehicle,2019,ACURA,RDX
11627648,Honda (American Honda Motor Co.),false,false,0,0,09/26/2024,11/27/2024,5J8TC2H68KL,UNKNOWN OR OTHER,THE REAR WINDSHIELD SHATTERED INTO PIECES WHILE I GOT TO MY CAR AFTER WORK  :(   WARRANTY DID NOT COVER IT HAD TO PAY OUT OF POCKET   I HAVE SEEN MANY POST ABOUT THE REAR WINDSHIELD SHATTERED  SHOULD BE RECALLED !!,Vehicle,2019,ACURA,RDX
11627811,Honda (American Honda Motor Co.),false,false,0,0,11/21/2024,11/27/2024,5J8TC2H69KL,ENGINE,"I started driving on the freeway for a few miles in the rain and suddenly started to hear a low rumble/rattling sound from the engine area. The car began to cycle through error messages for every one of the electronic safety systems (Brake system, vehicle stability assist system, electric power steering system, adaptive cruise control system, collision mitigation braking, & road departure mitigation) The car then began to lose drive power (wouldn’t maintain/increase speed when pressing the gas pedal). I moved over to the furthest right lane/slow lane and continued to lose propulsion from the gas pedal. Being forced to such a slow speed on the freeway in inclement weather was very unsafe for me and my wife who was in the car with me.  I had to drive on the shoulder in order to exit the freeway and the engine rattle got increasingly louder and worse sounding.  I pulled into a parking lot and the car was not drivable. AAA tow to a AAA certified mechanic repair shop and was told that there was metal debris in the oil pan and oil filter which was signs a faulty engine components that has now destroyed the motor. I’m currently without the RDX and being told it is in need of a whole new motor.",Vehicle,2019,ACURA,RDX
11627075,Honda (American Honda Motor Co.),false,false,0,0,11/24/2024,11/24/2024,5J8TC2H58KL,"ELECTRICAL SYSTEM,UNKNOWN OR OTHER,VISIBILITY/WIPER","This morning I awoke to another shattered rear windshield. I had the exact same thing happen in January of this year. This is my second out of cost rear windshield replacement due to the known problem Acura has failed to address. I have spent over 1,000 dollars on replacement glass in addition to my car being in the shop for 3 months waiting for a fuel pump. This is ridiculous, and something needs to be done.",Vehicle,2019,ACURA,RDX
11625886,Honda (American Honda Motor Co.),false,false,0,0,11/17/2024,11/18/2024,5J8TC2H56KL,"STRUCTURE,VISIBILITY/WIPER","I came outside my house at 10am to go to church, to see that my back windshield was completely shattered. The vehicle had been parked and backed into the driveway for more than 10 hours in front of my house and it was not currently running. There's no way a rock or ball or anything could have hit the windshield and there were no signs of someone trying to break in or forced entry into the vehicle which has been verified with Ring doorbell camera. The rear windshield had spontaneously and unexpectedly shattered.",Vehicle,2019,ACURA,RDX
11625959,Honda (American Honda Motor Co.),false,false,0,0,11/17/2024,11/18/2024,5J8TC2H65KL,"STRUCTURE,UNKNOWN OR OTHER,VISIBILITY/WIPER","While we were driving we heard what sounded like a shot, when we pulled over we noticed the rear window was shattered, and noticed nothing had gone through or hit it After inspecting it. My daughter was scared to stay in the car so we had to call someone to pick them up and give them a ride. The dealership told me my vehicle is no longer under warranty only drivetrain warranty and that it was not their problem to call my insurance is what I got told. Hundreds of others have had the same issue after doing some research online. There was no warning or cracking of any kind before this. Incident happened on 11/17/24 at 7:45pm",Vehicle,2019,ACURA,RDX
11626072,Honda (American Honda Motor Co.),false,false,0,0,11/10/2024,11/18/2024,5J8TC2H69KL,STRUCTURE,"The rear windshield shattered and the reason was unknown, vehicle was parked in a location and in a position where it couldn’t have gotten hit by something passing by. After replacing the windshield, there is still shattered glass inside the liftgate panels and are unreachable.",Vehicle,2019,ACURA,RDX
11623984,Honda (American Honda Motor Co.),false,false,0,0,12/31/2023,11/07/2024,5J8TC1H39KL,"FUEL SYSTEM, GASOLINE","The contact owns a 2019 Acura RDX. The contact received notification of NHTSA Campaign Number: 23V858000 (Fuel System, Gasoline); however, the part to do the recall repair was not yet available. The contact stated that there was an abnormal gasoline odor coming from the vehicle. The vehicle was taken to the dealer, where unknown repairs were performed. Additionally, the contact stated that the vehicle was difficult to start, and the vehicle was hesitating while driving. The check engine warning light was illuminated. The local dealer was contacted several times. The vehicle was not diagnosed or repaired. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was not made aware of the failure. The failure mileage was 62,000. Parts distribution disconnect.",Vehicle,2019,ACURA,RDX
11621626,Honda (American Honda Motor Co.),false,false,0,0,10/23/2024,10/23/2024,5J8TC1H52KL,SEATS,"Called Southbay Acura in Torrance Ca on 10/23/24.Told them my 2019 Acura RDX has the EXACT same  problem that 2019/2020 RDX's has a recall on...Front passenger seat belt Buckle will not Buckle..THe buckle won't allow the seatbelt to lock..Dealer said you VIN number is not part of the recall???? Yet my Acura RDX suffers from the exact problem the recall covers..So i'm asking for your guidance of what to do next. Obviously this is not a safe situation!!! Please advise. Thank you [XXX]  INFORMATION REDACTED PURSUANT TO THE FREEDOM OF INFORMATION ACT (FOIA), 5 U.S.C. 552(B)(6)",Vehicle,2019,ACURA,RDX
11618345,Honda (American Honda Motor Co.),false,false,0,0,10/06/2024,10/06/2024,5J8TC2H77KL,"POWER TRAIN,SERVICE BRAKES","The breaks did not work while in a parking lot right after switching into drive.  No major risk of any injury where this occurred.  Not reported to the dealer, not inspected.  No injury, no property damage.  I left my wife in the vehicle with the car in park and went into the store.  I came out 15 minutes later, car was running.  I got in, put my foot on the break, and switch to drive?  The car started rolling forward on its own.  I repeatedly tried the breaks, but no response.  I had steering.  I gave it a little gas, and the engine reved like it was in neutral.  I looked down and that point the car indicated it was in neutral.  My wife said that none of the drive indicators were on while I had the issue.  At some point the breaks started working, after I gave it a little gas?  I got the car into drive, and tested it before moving on to verify it was behaving correctly.  The forward motion of the vehicle was probably due to the slope it was parked on, rather than the car's idle power.  This also matches the car then reporting it was in neutral.  The biggest issue was no breaks at the point it started rolling forward.  My comment was that was weird, but it scared my wife, so I am reporting it.  I was operating the vehicle.",Vehicle,2019,ACURA,RDX
11615897,Honda (American Honda Motor Co.),false,false,0,0,08/23/2024,09/23/2024,5J8TC2H50KL,VISIBILITY/WIPER,"The contact owns a 2019 Acura RDX. The contact stated while driving 70 MPH during a rainstorm, the windshield wipers failed to operate as needed. There was no warning light illuminated. Despite the failure, the contact was able to continue driving at slower speeds. The contact had called two dealers (Columbia Acura and Jeff Wyler Acura of Fairfield (5555 Dixie Hwy, Fairfield, OH 45014) who both provided the contact with an estimate for a diagnostic test. The manufacturer was notified of the failure and informed the contact that the vehicle was out of warranty. The vehicle was not repaired. The failure mileage was approximately 70,000.",Vehicle,2019,ACURA,RDX
11612512,Honda (American Honda Motor Co.),false,false,0,0,09/04/2023,09/04/2024,5J8TC1H35KL,"FUEL SYSTEM, GASOLINE","The contact owns a 2019 Acura RDX. The contact received notification of NHTSA Campaign Number: 23V858000 (Fuel System, Gasoline); however, the part to do the recall repair was not yet available. The contact stated that the vehicle was experiencing engine hesitation while driving. There was no warning light illuminated. The dealer was contacted. The vehicle was not diagnosed or repaired. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was not notified of the failure. The failure mileage was approximately 29,000. Parts distribution disconnect.",Vehicle,2019,ACURA,RDX
11609762,Honda (American Honda Motor Co.),false,false,0,0,08/13/2024,08/20/2024,5J8TC1H60KL,"FUEL SYSTEM, GASOLINE","The contact owns a 2019 Acura RDX. The contact stated while driving approximately 65 MPH, the instrument cluster showed several warning lights. The contact stated that the vehicle stalled, and the contact was able to pull off the roadway. The contact was unable to restart the vehicle, and had the vehicle towed to a dealer. The dealer diagnosed the vehicle and determined that the fuel pump had failed and needed to be replaced. The vehicle was not repaired. The manufacturer was informed of the failure. The contact had researched online and related the failure to NHTSA Campaign Number: 23V858000 (Fuel System, Gasoline). The failure mileage was approximately 70,000.",Vehicle,2019,ACURA,RDX
11609569,Honda (American Honda Motor Co.),false,false,0,0,01/15/2024,08/19/2024,5J8TC2H74KL,"ENGINE,FUEL/PROPULSION SYSTEM","Near the first of the year 2024 I received a fuel pump recall notice for my 2019 Acura RDX. To date, no parts for addressing this issue have been available and no timeline has been made available as to when parts would be available. I am planning my annual trip to the Eastern Sierra in early September where no Acura dealer is available nearby. Should the fuel pump fail during that trip it would be a significant inconvenience for me, including interruption of medical appointments, room and board expenses, pet sitting expenses, etc., as I have been told by Honda that in such an emergency situation the car would have to be towed to the nearest dealership, with the part being specially ordered which would take 2 weeks and that I may be responsible for my room and board, and other costs during that period. I find this behavior to be outrageous. Additionally I have been told by my local dealer that it is not possible to determine possible failure beforehand as either it is working or it has failed. This is totally opposite from what I was told by Honda which was to schedule an appointment with a dealer to determine the status of the fuel pump so that they could special order one for replacement if it demonstrated potential failure.  This entire issue reeks of poor and ineffective management of this situation by Honda, likely putting costs over safety putting me at substantial risk for this trip that was planned a year ago and likely will cost me my deposit and access privileges if canceled.  As such, I am requesting that NHTSA hold Honda/Acura accountable for this disgraceful behavior, putting owners of their vehicles at substantial risk, and demand that they explore and take immediate actions to resolve the parts shortage in a reasonable amount of time.",Vehicle,2019,ACURA,RDX
11606331,Honda (American Honda Motor Co.),false,false,0,0,08/04/2024,08/04/2024,5J8TC2H65KL,FUEL/PROPULSION SYSTEM,This recall has been out for over a year and is ridiculous,Vehicle,2019,ACURA,RDX
11603994,Honda (American Honda Motor Co.),false,false,0,0,07/23/2024,07/23/2024,5J8TC1H55KL,"UNKNOWN OR OTHER,VISIBILITY/WIPER","Came out from my house at 7am to go to work, to see that my back windshield was completely shattered. There were no signs of someone trying to break in or forced entry into the vehicle.",Vehicle,2019,ACURA,RDX
11603709,Honda (American Honda Motor Co.),false,false,0,0,07/21/2024,07/22/2024,5J8TC2H62KL,POWER TRAIN,Driving 55mph at night on highway . Went to accelerate around slower vehicle to 70mph speed limit when vehicle lost engine power and yellow check engine light began flashing on left side of instrument panel. Vehicle began slowing forcing move to right shoulder from left lane in moderate traffic. Vehicle would not accelerate past 20 mph on shoulder to nearest exit. Once at a safe location vehicle was shut off. Restarted vehicle approximately 30 seconds after shut down and vehicle began running normal.,Vehicle,2019,ACURA,RDX
11603394,Honda (American Honda Motor Co.),false,false,0,0,07/19/2024,07/19/2024,5J8TC1H31KL,ENGINE,"The contact owns a 2019 Acura RDX. While the contact’s wife was driving at an undisclosed speed, the accelerator pedal was depressed; however, the vehicle failed to accelerate as intended. The contact stated that several unknown warning lights illuminated, and the engine seized. The contact's wife restarted the vehicle, and the vehicle was driven to the residence. The vehicle was taken to an independent mechanic; however, the failure was not duplicated. The vehicle was not repaired. The vehicle was not diagnosed or repaired by an independent mechanic or the dealer. The manufacturer was made aware of the failure. The contact was advised to take the vehicle to the dealer for diagnostic testing. Additionally, the contact was referred to the NHTSA Hotline to report the failure. The failure mileage was unknown.",Vehicle,2019,ACURA,RDX
